date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-03-16,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_16.csv,616904,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_16_full_heuristic,616903,427,7694,25.6257,60,121.7244,20.2824,0.4258,3.3422,1
2026-03-17,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_17.csv,591954,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_17_full_heuristic,591936,235,1206,0.0000,60,101.1952,8.5504,0.4031,3.2006,18
2026-03-18,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_18.csv,742006,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_18_full_heuristic,742004,135,57,0.0000,60,13.9753,6.6504,0.1309,0.9904,2
2026-03-19,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_19.csv,791704,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_19_full_heuristic,791693,129,367,0.0000,60,6.7536,3.3851,0.1124,0.8194,11
2026-03-20,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_20.csv,822311,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_20_full_heuristic,822303,190,1290,0.0000,60,70.5934,7.0257,0.3769,2.9614,8
2026-03-23,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_23.csv,1053012,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_23_full_heuristic,1052967,194,1026,0.0000,60,46.6412,5.9137,0.2847,2.3968,45
2026-03-24,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_24.csv,816151,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_24_full_heuristic,816136,92,0,0.0000,60,2.6754,6.2983,0.0552,0.3588,15
2026-03-25,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_25.csv,340996,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_25_full_heuristic,340995,80,0,0.0000,60,124.3559,3.3606,0.4874,3.9972,1
2026-03-26,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_26.csv,448213,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_26_full_heuristic,448211,13,0,0.0000,60,5.9637,2.5786,0.1259,0.9791,2
2026-03-27,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_27.csv,899319,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_27_full_heuristic,899305,583,12590,0.6914,60,179.4918,14.4709,0.4377,3.8328,14
2026-03-30,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_30.csv,614781,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_30_full_heuristic,614767,113,0,0.0000,60,-2.8007,7.3079,-0.0496,-0.4032,14
2026-03-31,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_03_31.csv,594536,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_03_31_full_heuristic,594515,130,0,0.0000,60,40.4767,3.9255,0.3129,2.4717,21
2026-04-01,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_01.csv,1023217,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_01_full_heuristic,1023213,446,31638,617.3485,60,94.0779,9.0552,0.3763,2.8911,4
2026-04-02,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_02.csv,741259,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_02_full_heuristic,741248,404,6109,0.0400,60,128.5770,13.2701,0.5434,3.8334,11
2026-04-06,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_06.csv,604577,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_06_full_heuristic,604576,75,0,0.0000,60,16.1041,4.7835,0.1298,1.1669,1
2026-04-07,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_07.csv,543356,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_07_full_heuristic,543352,85,0,0.0000,60,-1.6621,7.5374,-0.0381,-0.2805,4
2026-04-08,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_08.csv,685568,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_08_full_heuristic,685543,291,3286,0.0000,60,140.3912,5.7515,0.5514,4.4602,25
2026-04-09,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_09.csv,300602,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_09_full_heuristic,300599,139,0,0.0000,60,56.4848,2.2768,0.3708,2.6203,3
2026-04-10,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_10.csv,375615,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_10_full_heuristic,375599,188,3186,0.0000,60,68.2198,6.0021,0.3772,2.7013,16
2026-04-13,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_13.csv,341889,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_13_full_heuristic,341857,238,16977,0.0000,60,36.3573,11.5028,0.2434,1.8791,32
2026-04-14,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_14.csv,351340,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_14_full_heuristic,351334,606,9402,85.2751,60,106.4364,8.5213,0.4553,3.5403,6
2026-04-15,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_15.csv,472861,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_15_full_heuristic,472860,582,35631,246.2111,60,121.8950,8.4896,0.4606,3.2543,1
2026-04-16,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_16.csv,313925,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_16_full_heuristic,313920,353,3696,0.0000,60,62.3130,4.8047,0.4305,3.3698,5
2026-04-17,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_17.csv,521801,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_17_full_heuristic,521772,535,15258,9.3055,60,155.4126,5.9650,0.5172,4.7345,29
2026-04-20,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_20.csv,468555,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_20_full_heuristic,468549,647,22921,574.3972,60,205.5728,8.9250,0.5731,5.2437,6
2026-04-21,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_21.csv,316560,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_21_full_heuristic,316557,547,33069,32.6083,60,51.3824,12.6054,0.2699,2.3171,3
2026-04-22,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_22.csv,534357,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_22_full_heuristic,534351,458,26477,518.6622,60,126.1930,8.9910,0.4327,3.8620,6
2026-04-23,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_23.csv,294654,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_23_full_heuristic,294645,254,3456,0.0000,60,90.6253,3.5031,0.4716,3.3410,9
2026-04-24,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_24.csv,694598,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_24_full_heuristic,694571,1110,40217,1008.2439,60,129.6188,7.7936,0.4808,3.2595,27
2026-04-27,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_27.csv,434281,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_27_full_heuristic,434272,529,10310,0.0145,60,101.8421,8.6660,0.4331,3.1838,9
2026-04-28,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_28.csv,399840,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_28_full_heuristic,399837,390,9535,0.0066,60,47.5366,4.1453,0.3742,2.5710,3
2026-04-29,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_29.csv,486953,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_29_full_heuristic,486952,985,98646,136.0636,60,149.5108,15.7595,0.5057,3.8727,1
2026-04-30,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_30.csv,557384,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_04_30_full_heuristic,557383,702,19975,39.0398,60,115.6608,8.0646,0.4951,4.0224,1
2026-05-01,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_01.csv,442342,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_01_full_heuristic,442336,776,17831,36.8650,60,103.0766,9.5818,0.5408,3.7955,6
2026-05-04,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_04.csv,605618,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_04_full_heuristic,605607,942,54810,700.2124,60,114.3757,8.5513,0.3870,3.2004,11
2026-05-05,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_05.csv,471266,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_05_full_heuristic,471262,1026,34241,302.8141,60,219.3007,6.4187,0.5111,5.0986,4
2026-05-06,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_06.csv,553807,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_06_full_heuristic,553780,614,39769,1399.2574,60,87.6974,9.9011,0.3241,2.5974,27
2026-05-07,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_07.csv,498844,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_07_full_heuristic,498829,544,62418,2720.3208,60,56.2460,11.9748,0.3144,2.5890,15
2026-05-08,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_08.csv,433685,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_08_full_heuristic,433651,656,53379,3203.6894,60,69.0196,7.3752,0.2185,2.3796,34
2026-05-11,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_11.csv,460328,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_11_full_heuristic,460323,836,66323,4700.3227,60,90.7481,9.6225,0.3290,2.7486,5
2026-05-12,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_12.csv,723618,build/real_quote_symbol_suite/iwm/latency_100000us/iwm_2026_05_12_full_heuristic,723595,723,78439,3634.3126,60,30.2381,10.3031,0.1544,1.3045,23
