date,source_dataset,gross_strategy_return,net_strategy_return,benchmark_return,turnover,trading_cost,cumulative_net_return
2024-08-01,medium_term_alpha\Results\sample_prices.csv,-0.004004443907249091,-0.004004443907249091,-0.014160912663302883,0.0,0.0,1.0480417725620772
2024-08-02,medium_term_alpha\Results\sample_prices.csv,-0.0010658359400128935,-0.0010658359400128935,-0.0186184995093146,0.0,0.0,1.0469247319742458
2024-08-05,medium_term_alpha\Results\sample_prices.csv,-0.0038146766347048186,-0.0038146766347048186,-0.029123758901492658,0.0,0.0,1.042931052660889
2024-08-06,medium_term_alpha\Results\sample_prices.csv,0.0022698018425153688,0.0022698018425153688,0.009219585900067662,0.0,0.0,1.0452982994858353
2024-08-07,medium_term_alpha\Results\sample_prices.csv,-0.003073384463078008,-0.003073384463078008,-0.006683936466439944,0.0,0.0,1.0420856959329137
2024-08-08,medium_term_alpha\Results\sample_prices.csv,0.003676061702018476,0.003676061702018476,0.023117253053390074,0.0,0.0,1.045916467249954
2024-08-09,medium_term_alpha\Results\sample_prices.csv,-0.00012574610072995762,-0.00012574610072995762,0.00440963576112674,0.0,0.0,1.045784947332508
2024-08-12,medium_term_alpha\Results\sample_prices.csv,0.002445820122105857,0.002445820122105857,0.0005254581184506169,0.0,0.0,1.0483427492000892
2024-08-13,medium_term_alpha\Results\sample_prices.csv,0.003918543305507138,0.003918543305507138,0.016445540515162227,0.0,0.0,1.052450725661844
2024-08-14,medium_term_alpha\Results\sample_prices.csv,0.001002242141414289,0.001002242141414289,0.0031548367188043436,0.0,0.0,1.0535055361308643
2024-08-15,medium_term_alpha\Results\sample_prices.csv,0.002428864807272979,0.002428864807272979,0.01714013072027254,0.0,0.0,1.05606435865184
2024-08-16,medium_term_alpha\Results\sample_prices.csv,0.000839975978746188,0.000839975978746188,0.002242092084427938,0.0,0.0,1.0569514273451175
2024-08-19,medium_term_alpha\Results\sample_prices.csv,0.00261037872493731,0.00261037872493731,0.00956137091474707,0.0,0.0,1.0597104708643514
2024-08-20,medium_term_alpha\Results\sample_prices.csv,-0.0012692366634079377,-0.0012692366634079377,-0.0016258913169607814,0.0,0.0,1.0583654474821331
2024-08-21,medium_term_alpha\Results\sample_prices.csv,0.0005893872150914258,0.0005893872150914258,0.003436440682692554,0.0,0.0,1.0589892345457736
2024-08-22,medium_term_alpha\Results\sample_prices.csv,-0.002222564506005895,-0.002222564506005895,-0.007848466045301983,0.0,0.0,1.05663556266083
2024-08-23,medium_term_alpha\Results\sample_prices.csv,0.002729907464872845,0.002729907464872845,0.010625308253151111,0.0,0.0,1.0595200799709878
2024-08-26,medium_term_alpha\Results\sample_prices.csv,-0.0013496080209527439,-0.0013496080209527439,-0.002383890782924558,0.0,0.0,1.0580901431726986
2024-08-27,medium_term_alpha\Results\sample_prices.csv,0.000873006028654979,0.000873006028654979,0.0013730986678519574,0.0,0.0,1.0590138622465488
2024-08-28,medium_term_alpha\Results\sample_prices.csv,-0.0012579898876956673,-0.0012579898876956673,-0.005805139307251905,0.0,0.0,1.057681633516913
2024-08-29,medium_term_alpha\Results\sample_prices.csv,-0.0038309092964155344,-0.0038309092964155344,8.929895963372125e-05,0.0,0.0,1.0536297511144253
2024-08-30,medium_term_alpha\Results\sample_prices.csv,0.0009082416161473495,0.0009082416161473495,0.009546099317694123,0.0,0.0,1.0545867015023984
2024-09-03,medium_term_alpha\Results\sample_prices.csv,-0.005715002259804067,-0.005715002259804067,-0.020578996194471677,0.0,0.0,1.0485597361201529
2024-09-04,medium_term_alpha\Results\sample_prices.csv,-0.0009944452430900475,-0.0009944452430900475,-0.002046876901344641,0.0,0.0,1.0475170008784724
2024-09-05,medium_term_alpha\Results\sample_prices.csv,0.0005649192838983019,0.0005649192838983019,-0.0024322654839888935,0.0,0.0,1.04810876343248
2024-09-06,medium_term_alpha\Results\sample_prices.csv,-0.002451260930847612,-0.002451260930847612,-0.01682993496254659,0.0,0.0,1.045539575369399
2024-09-09,medium_term_alpha\Results\sample_prices.csv,0.002123893017026366,0.002123893017026366,0.011196200027240755,0.0,0.0,1.0477601895725508
2024-09-10,medium_term_alpha\Results\sample_prices.csv,0.0009185668635168253,0.0009185668635168253,0.0043556714229291416,0.0,0.0,1.048722627363604
2024-09-11,medium_term_alpha\Results\sample_prices.csv,0.004889917459012829,0.004889917459012829,0.010258947550831232,0.0,0.0,1.0538507944488114
2024-09-12,medium_term_alpha\Results\sample_prices.csv,0.0011497010069636503,0.0011497010069636503,0.00842317294279371,0.0,0.0,1.0550624077683786
2024-09-13,medium_term_alpha\Results\sample_prices.csv,-2.0145130011233192e-05,-2.0145130011233192e-05,0.005222850617956354,0.0,0.0,1.055041153399004
2024-09-16,medium_term_alpha\Results\sample_prices.csv,-0.0011687638305571957,-0.0011687638305571957,0.0014769019367719682,0.0,0.0,1.053808059459162
2024-09-17,medium_term_alpha\Results\sample_prices.csv,-0.0006114105526210523,-0.0006114105526210523,0.00040856905497976825,0.0,0.0,1.0531637500911715
2024-09-18,medium_term_alpha\Results\sample_prices.csv,-0.0011523469148025378,-0.0011523469148025378,-0.0029658410855042394,0.0,0.0,1.051950140092972
2024-09-19,medium_term_alpha\Results\sample_prices.csv,0.0023815816916706953,0.0023815816916706953,0.017064491041375307,0.0,0.0,1.054455445287168
2024-09-20,medium_term_alpha\Results\sample_prices.csv,-0.0009518943191793072,-0.0009518943191793072,-0.0017286358271398905,0.0,0.0,1.0534517151389715
2024-09-23,medium_term_alpha\Results\sample_prices.csv,0.00013448192481738453,0.00013448192481738453,0.002498824661338439,0.0,0.0,1.0535933853533257
2024-09-24,medium_term_alpha\Results\sample_prices.csv,0.0023791525820964356,0.0023791525820964356,0.002861332369231473,0.0,0.0,1.0561000447765687
2024-09-25,medium_term_alpha\Results\sample_prices.csv,0.0013104953886910974,0.0013104953886910974,-0.0022055614600836604,0.0,0.0,1.0574840590152448
2024-09-26,medium_term_alpha\Results\sample_prices.csv,0.00025746672982214226,0.00025746672982214226,0.003964530125524446,0.0,0.0,1.0577563259777585
2024-09-27,medium_term_alpha\Results\sample_prices.csv,-0.0012770041334073756,-0.0012770041334073756,-0.0014501462033537083,0.0,0.0,1.056405566777347
2024-09-30,medium_term_alpha\Results\sample_prices.csv,1.9770105721597098e-05,1.9770105721597098e-05,0.004007337580792303,0.0,0.0,1.0564264520270872
2024-10-01,medium_term_alpha\Results\sample_prices.csv,-0.002134902349121115,-0.002224902349121115,-0.008958539952465538,0.18,8.999999999999999e-05,1.0540760063322985
2024-10-02,medium_term_alpha\Results\sample_prices.csv,3.125668425123739e-05,3.125668425123739e-05,0.0004219725084146919,0.0,0.0,1.0541089532532053
2024-10-03,medium_term_alpha\Results\sample_prices.csv,-0.0012029636422535605,-0.0012029636422535605,-0.0018282859426108633,0.0,0.0,1.0528408985074678
2024-10-04,medium_term_alpha\Results\sample_prices.csv,0.0018007709562117258,0.0018007709562117258,0.009087599734642682,0.0,0.0,1.054736823819012
2024-10-07,medium_term_alpha\Results\sample_prices.csv,-0.00318875013361863,-0.00318875013361863,-0.009040673869972649,0.0,0.0,1.0513735316311266
2024-10-08,medium_term_alpha\Results\sample_prices.csv,0.001741412603557548,0.001741412603557548,0.009457651803167932,0.0,0.0,1.0532044067501558
2024-10-09,medium_term_alpha\Results\sample_prices.csv,0.0018064078045964657,0.0018064078045964657,0.006926570504826257,0.0,0.0,1.0551069234103447
2024-10-10,medium_term_alpha\Results\sample_prices.csv,0.00034886639335183654,0.00034886639335183654,-0.0017500610912019043,0.0,0.0,1.0554750147573153
2024-10-11,medium_term_alpha\Results\sample_prices.csv,0.00030724331564425223,0.00030724331564425223,0.005988159557293038,0.0,0.0,1.055799302400429
2024-10-14,medium_term_alpha\Results\sample_prices.csv,0.0005820519901284914,0.0005820519901284914,0.00817823606429302,0.0,0.0,1.0564138324855676
2024-10-15,medium_term_alpha\Results\sample_prices.csv,0.0007094705377240861,0.0007094705377240861,-0.007769522317706223,0.0,0.0,1.0571633269753604
2024-10-16,medium_term_alpha\Results\sample_prices.csv,-0.0007868546633445228,-0.0007868546633445228,0.004346282989862171,0.0,0.0,1.056331493081613
2024-10-17,medium_term_alpha\Results\sample_prices.csv,0.0003012524294525276,0.0003012524294525276,8.589011123150136e-05,0.0,0.0,1.056649715510211
2024-10-18,medium_term_alpha\Results\sample_prices.csv,0.001203713456618618,0.001203713456618618,0.003846479650699397,0.0,0.0,1.057921618991703
2024-10-21,medium_term_alpha\Results\sample_prices.csv,0.00040327388563250906,0.00040327388563250906,-0.0016420987746166293,0.0,0.0,1.0583482511536884
2024-10-22,medium_term_alpha\Results\sample_prices.csv,4.262385620470432e-05,4.262385620470432e-05,-0.0005311986598890428,0.0,0.0,1.0583933620373602
2024-10-23,medium_term_alpha\Results\sample_prices.csv,-0.0028756605690660963,-0.0028756605690660963,-0.009137425538076616,0.0,0.0,1.055349781979588
2024-10-24,medium_term_alpha\Results\sample_prices.csv,0.0004930717056281076,0.0004930717056281076,0.0021628346516617825,0.0,0.0,1.055870145096623
2024-10-25,medium_term_alpha\Results\sample_prices.csv,0.0006853720697830479,0.0006853720697830479,-0.0003452680895702498,0.0,0.0,1.05659380900339
2024-10-28,medium_term_alpha\Results\sample_prices.csv,0.0006948535559884927,0.0006948535559884927,0.003091318631785356,0.0,0.0,1.0573279869688115
2024-10-29,medium_term_alpha\Results\sample_prices.csv,0.0008465238161659892,0.0008465238161659892,0.0016184996077563962,0.0,0.0,1.0582230402912793
2024-10-30,medium_term_alpha\Results\sample_prices.csv,-0.0003192941286504269,-0.0003192941286504269,-0.003025551390748671,0.0,0.0,1.0578851558877118
2024-10-31,medium_term_alpha\Results\sample_prices.csv,-0.003063198283164403,-0.003063198283164403,-0.019603062776375357,0.0,0.0,1.0546446438944115
2024-11-01,medium_term_alpha\Results\sample_prices.csv,0.0011931342710394554,0.0011031342710394554,0.004220669678132172,0.18,8.999999999999999e-05,1.0558080585448597
2024-11-04,medium_term_alpha\Results\sample_prices.csv,0.0002880319709332157,0.0002880319709332157,-0.0021540154795790523,0.0,0.0,1.0561121650208896
2024-11-05,medium_term_alpha\Results\sample_prices.csv,0.001702317540553091,0.001702317540553091,0.012091927433606653,0.0,0.0,1.0579100032841962
2024-11-06,medium_term_alpha\Results\sample_prices.csv,0.0024444343340744765,0.0024444343340744765,0.02486558299940067,0.0,0.0,1.0604959948185848
2024-11-07,medium_term_alpha\Results\sample_prices.csv,0.0013474299750023944,0.0013474299750023944,0.007732165205981856,0.0,0.0,1.0619249389103735
2024-11-08,medium_term_alpha\Results\sample_prices.csv,-0.0005037643292431615,-0.0005037643292431615,0.00433153309150458,0.0,0.0,1.0613899790058168
2024-11-11,medium_term_alpha\Results\sample_prices.csv,-0.0009632204502337015,-0.0009632204502337015,0.0009529299349826381,0.0,0.0,1.0603676264723654
2024-11-12,medium_term_alpha\Results\sample_prices.csv,0.0012515404343323411,0.0012515404343323411,-0.003106343791748234,0.0,0.0,1.0616947194321524
2024-11-13,medium_term_alpha\Results\sample_prices.csv,-0.0008172975617117472,-0.0008172975617117472,0.0004857694632012244,0.0,0.0,1.0608269989266783
2024-11-14,medium_term_alpha\Results\sample_prices.csv,0.00020098616678174697,0.00020098616678174697,-0.00643012118573405,0.0,0.0,1.0610402104788113
2024-11-15,medium_term_alpha\Results\sample_prices.csv,-0.001954217957719011,-0.001954217957719011,-0.012808605553460195,0.0,0.0,1.0589667066456316
2024-11-18,medium_term_alpha\Results\sample_prices.csv,-0.0007733463238961424,-0.0007733463238961424,0.00409727563891793,0.0,0.0,1.058147758635919
2024-11-19,medium_term_alpha\Results\sample_prices.csv,0.0029368620406769173,0.0029368620406769173,0.0036554831031749835,0.0,0.0,1.0612553926216841
2024-11-20,medium_term_alpha\Results\sample_prices.csv,-0.0004571103774333296,-0.0004571103774333296,0.0003389043454062879,0.0,0.0,1.0607702817686095
2024-11-21,medium_term_alpha\Results\sample_prices.csv,0.0003207907875659277,0.0003207907875659277,0.005368235809295685,0.0,0.0,1.0611105671027248
2024-11-22,medium_term_alpha\Results\sample_prices.csv,-0.0019308632955381032,-0.0019308632955381032,0.0030993837232957677,0.0,0.0,1.0590617076561986
2024-11-25,medium_term_alpha\Results\sample_prices.csv,-0.0025065199521504523,-0.0025065199521504523,0.0033921526241242894,0.0,0.0,1.0564071483553998
2024-11-26,medium_term_alpha\Results\sample_prices.csv,0.0003970003163621927,0.0003970003163621927,0.005221376941263234,0.0,0.0,1.0568265423275043
2024-11-27,medium_term_alpha\Results\sample_prices.csv,-0.000692382920503316,-0.000692382920503316,-0.003030060111948951,0.0,0.0,1.0560948136796622
2024-11-29,medium_term_alpha\Results\sample_prices.csv,0.0012900968574207949,0.0012900968574207949,0.00621216929893964,0.0,0.0,1.0574572782799287
2024-12-02,medium_term_alpha\Results\sample_prices.csv,-0.0006688247894330112,-0.0006988247894330112,0.0017922586428635867,0.06,3e-05,1.0567183009201002
2024-12-03,medium_term_alpha\Results\sample_prices.csv,0.0003570584947815259,0.0003570584947815259,0.0004640913797882007,0.0,0.0,1.057095611166035
2024-12-04,medium_term_alpha\Results\sample_prices.csv,0.001739530267763827,0.001739530267763827,0.006209396695646685,0.0,0.0,1.0589344609775786
2024-12-05,medium_term_alpha\Results\sample_prices.csv,0.0004838031359474004,0.0004838031359474004,-0.00164570260080521,0.0,0.0,1.0594467767905622
2024-12-06,medium_term_alpha\Results\sample_prices.csv,-0.0006241779483484812,-0.0006241779483484812,0.0018957391595642026,0.0,0.0,1.0587854934750407
2024-12-09,medium_term_alpha\Results\sample_prices.csv,-0.002390162112964469,-0.002390162112964469,-0.005149524074316347,0.0,0.0,1.0562548245027803
2024-12-10,medium_term_alpha\Results\sample_prices.csv,-0.001850389414504412,-0.001850389414504412,-0.003109118553587864,0.0,0.0,1.0543003417565011
2024-12-11,medium_term_alpha\Results\sample_prices.csv,0.0020489917143610725,0.0020489917143610725,0.007730456849757372,0.0,0.0,1.0564605944212082
2024-12-12,medium_term_alpha\Results\sample_prices.csv,-0.0013412162679566951,-0.0013412162679566951,-0.005152491366319456,0.0,0.0,1.0550436522855153
2024-12-13,medium_term_alpha\Results\sample_prices.csv,-0.0017449144873723486,-0.0017449144873723486,-0.0001987246258569053,0.0,0.0,1.0532026913318322
2024-12-16,medium_term_alpha\Results\sample_prices.csv,-0.0010956081942242756,-0.0010956081942242756,0.004269983995014881,0.0,0.0,1.05204879383303
2024-12-17,medium_term_alpha\Results\sample_prices.csv,-0.001037356977005428,-0.001037356977005428,-0.004119848614991817,0.0,0.0,1.0509574436765972
2024-12-18,medium_term_alpha\Results\sample_prices.csv,-0.0026922743123736323,-0.0026922743123736323,-0.02980357345545892,0.0,0.0,1.0481279779475887
2024-12-19,medium_term_alpha\Results\sample_prices.csv,0.0014983869425098015,0.0014983869425098015,-0.00030710529101718453,0.0,0.0,1.0496984792238246
2024-12-20,medium_term_alpha\Results\sample_prices.csv,0.003040790598904981,0.003040790598904981,0.012010996856451017,0.0,0.0,1.0528903924911333
2024-12-23,medium_term_alpha\Results\sample_prices.csv,0.002413306769465051,0.002413306769465051,0.005988428509658306,0.0,0.0,1.055431340002837
2024-12-24,medium_term_alpha\Results\sample_prices.csv,0.0012228978235849961,0.0012228978235849961,0.01111496016850344,0.0,0.0,1.05672202469147
2024-12-26,medium_term_alpha\Results\sample_prices.csv,8.142575418632392e-05,8.142575418632392e-05,6.652365111459169e-05,0.0,0.0,1.0568080690792958
2024-12-27,medium_term_alpha\Results\sample_prices.csv,-0.0017382007286787004,-0.0017382007286787004,-0.010526513060112985,0.0,0.0,1.0549711245235487
2024-12-30,medium_term_alpha\Results\sample_prices.csv,-0.00025004850792478936,-0.00025004850792478936,-0.011411504539896478,0.0,0.0,1.054707330567958
